0.77 0.50002 6.02304e-76
0.78 0.50002 7.46242e-87
0.79 0.50002 9.24387e-98
0.8 0.50002 1.16155e-108
0.81 0.50002 1.50671e-119
0.82 0.50002 2.05173e-130
0.83 0.50002 2.96195e-141
0.84 0.50002 4.52405e-152
0.85 0.50002 7.21816e-163
0.86 0.50002 1.18219e-173
0.87 0.50002 1.9554e-184
0.88 0.50002 3.22651e-195
0.89 0.50002 5.26774e-206
0.9 0.50002 8.4675e-217
0.91 0.50002 1.33636e-227
0.92 0.50002 2.0679e-238
0.93 0.50002 3.13592e-249
0.94 0.50002 4.6608e-260
0.95 0.50002 6.79219e-271
0.96 0.50002 9.71255e-282
0.97 0.50002 1.36414e-292
0.98 0.50002 1.88422e-303
0.99 0.50002 2.5635e-314
1 0.50002 2.5635e-314
0 0.60002 0.413964
0.01 0.60002 0.413964
0.02 0.60002 0.413883
0.03 0.60002 0.41372
0.04 0.60002 0.413476
0.05 0.60002 0.41315
0.06 0.60002 0.412742
0.07 0.60002 0.412252
0.08 0.60002 0.41168
0.09 0.60002 0.411025
0.1 0.60002 0.410287
0.11 0.60002 0.409466
0.12 0.60002 0.40856
0.13 0.60002 0.40757
0.14 0.60002 0.406494
0.15 0.60002 0.405333
0.16 0.60002 0.404085
0.17 0.60002 0.402749
0.18 0.60002 0.401326
0.19 0.60002 0.399813
0.2 0.60002 0.398209
0.21 0.60002 0.396515
0.22 0.60002 0.394727
0.23 0.60002 0.392847
0.24 0.60002 0.39087
0.25 0.60002 0.388798
0.26 0.60002 0.386627
0.27 0.60002 0.384357
0.28 0.60002 0.381984
0.29 0.60002 0.379509
0.3 0.60002 0.376928
0.31 0.60002 0.374239
0.32 0.60002 0.371441
0.33 0.60002 0.368529
0.34 0.60002 0.365503
0.35 0.60002 0.362359
0.36 0.60002 0.359093
0.37 0.60002 0.355703
0.38 0.60002 0.352185
0.39 0.60002 0.348536
0.4 0.60002 0.34475
0.41 0.60002 0.340823
0.42 0.60002 0.336751
0.43 0.60002 0.332528
0.44 0.60002 0.328148
0.45 0.60002 0.323606
0.46 0.60002 0.318893
0.47 0.60002 0.314003
0.48 0.60002 0.308927
0.49 0.60002 0.303655
0.5 0.60002 0.298177
0.51 0.60002 0.292483
0.52 0.60002 0.286558
0.53 0.60002 0.280388
0.54 0.60002 0.273957
0.55 0.60002 0.267245
0.56 0.60002 0.260232
0.57 0.60002 0.252891
0.58 0.60002 0.245194
0.59 0.60002 0.237106
0.6 0.60002 0.228585
0.61 0.60002 0.21958
0.62 0.60002 0.210031
0.63 0.60002 0.199858
0.64 0.60002 0.18896
0.65 0.60002 0.177204
0.66 0.60002 0.164403
0.67 0.60002 0.150281
0.68 0.60002 0.134401
0.69 0.60002 0.115976
0.7 0.60002 0.093328
